speaker,utterance,emotion,annotation,temp
Ross,"He's in! Oh, did you hear that, Marcel? San Diego. San Diego!",joy,0300020,"Training_Set"
Chandler,"...He's in.",neutral,4100000,"Training_Set"
Joey,"We, we come back from our walk and the- the phone was ringing...",neutral,3200000,"Training_Set"
Joey,"He- he- he got in, he- he got in to San Diego.",joy,1300010,"Training_Set"
Ross,"Why- why- why would he need a blade?","non-neutral",0002120,"Training_Set"
Ross,"He can hold a banana, if that's whatcha mean...","non-neutral",2100011,"Training_Set"
Ross,"Well I, I don't know. Why?",neutral,3000020,"Training_Set"
Ross,"No-no, he's, he's very docile.","non-neutral",1110020,"Training_Set"
Ross,"Yes.",neutral,5000000,"Training_Set"
Ross,"Where exactly is your zoo?",neutral,4000010,"Training_Set"
Ross,"Oke-dokey.",neutral,4000001,"Training_Set"
Rachel,"Careful. Light. Okay, do you know how, just sweep it across the lid. Okay? Just sweep it.",neutral,3001100,"Training_Set"
Ross,"All right.",neutral,5000000,"Training_Set"
Rachel,"Yeah.",neutral,5000000,"Training_Set"
Ross,"Okay. This stuff?",neutral,3000020,"Training_Set"
Rachel,"Okay. Let's use this brush.",neutral,4000010,"Training_Set"
Ross,"Ohh.",neutral,3000020,"Training_Set"
Rachel,"Y'know what? I cannot do this with my left hand! Would you please, help me with this too?","non-neutral",1010210,"Training_Set"
Rachel,"Hi.",neutral,5000000,"Training_Set"
Monica,"Hi.",neutral,5000000,"Training_Set"
Phoebe,"Oh look! That guy's peeing!",surprise,0000032,"Training_Set"
Chandler,"Yes indeedy!  With a beautiful view of...",joy,0500000,"Training_Set"
Phoebe,"Oh! You have a window!",surprise,0200030,"Training_Set"
Chandler,"Look at this!",joy,0300020,"Training_Set"
Phoebe,"Wow! It's huge! It's so much bigger than the cubicle. Oh, this is a cube.",surprise,1100030,"Training_Set"
Chandler,"Well?",neutral,5000000,"Training_Set"
Joey,"We can eat!",joy,0400100,"Training_Set"
Joey,"I mean we may not be great thinkers or world leaders, we don't read a lot or run very fast, but damnit!","non-neutral",2200100,"Training_Set"
Joey,"And this is what we do!",neutral,3200000,"Training_Set"
Joey,"'Cause I'm a Tribbiani!",joy,1400000,"Training_Set"
Joey,"That's right!",joy,1400000,"Training_Set"
Monica,"All right, you're telling me you can eat an entire turkey in just one sitting?","non-neutral",2100020,"Training_Set"
Joey,"No there won't! I promise I will finish that turkey!",joy,1400000,"Training_Set"
Monica,"All right fine! If it means that much to you! But just-there's gonna be a ton left over.","non-neutral",2000201,"Training_Set"
Joey,"Or Friday with no two pizzas!","non-neutral",2020100,"Training_Set"
Joey,"I mean, Thanksgiving with no turkey is like-like Fourth of July with no apple pie!","non-neutral",2020100,"Training_Set"
Joey,"But you gotta have turkey on Thanksgiving!","non-neutral",2010110,"Training_Set"
Monica,"Anyway, it just doesn't seem worth it to make a whole turkey for just three people. Okay? It's a lot of work.",neutral,4000001,"Training_Set"
Joey,"Yeah. But I thought that was because I put the whole thing on my hand and made it walk across the table.",neutral,3100010,"Training_Set"
Rachel,"Remember I had to leave the room the other day when you had that roast chicken?",neutral,4000001,"Training_Set"
Monica,"Chandler! Phoebe's hogging the game!",anger,0000500,"Training_Set"
Phoebe,"Oh, I'm sorry. I didn't hear you over all the winning.",joy,1400000,"Training_Set"
Monica,"Okay, I'm next.  Don't! Don't start another game! I said I'm next! Phoebe!",anger,1100300,"Training_Set"
Phoebe,"I just knocked off all of your top scores, how sad.",joy,2300000,"Training_Set"
Phoebe,"Oh, would you look at that Monica?",joy,2300000,"Training_Set"
Phoebe,"Ahh.",neutral,3200000,"Training_Set"
Phoebe,"Yes!","non-neutral",0200210,"Training_Set"
Phoebe,"No!",anger,0001310,"Training_Set"
Phoebe,"No.",neutral,4000010,"Training_Set"
Joey,"Not now! These are my Thanksgiving pants!",joy,2300000,"Training_Set"
Phoebe,"Joey! Those are my maternity pants!",surprise,0000041,"Training_Set"
Joey,"All right where's that turkey!",neutral,4000001,"Training_Set"
Rachel,"Okay. Um...But-Okay, yes Ross and I used to date. And yes we are gonna have a baby. But we are",neutral,4010000,"Training_Set"
Ross,"Focus.",neutral,5000000,"Training_Set"
Rachel,"You're gonna have to tell me how you did that.",neutral,4000010,"Training_Set"
Rachel,"First of all, I'm so sorry about my father yelling at you, but I heard you totally held your own.",neutral,3011000,"Training_Set"
Rachel,"I know Mona, just hear me out.",neutral,4010000,"Training_Set"
Ross,"Thank you so much for coming back over.",joy,2300000,"Training_Set"
Phoebe,"You'll have a last kiss.",neutral,5000000,"Training_Set"
Monica,"I mean, I...I'm never gonna have a first kiss again.",sadness,0030011,"Training_Set"
Monica,"I've been so busy planning the wedding that I forgot about all the things that I'd be giving up!",surprise,0010040,"Training_Set"
Monica,"I'm never gonna get to sleep with anyone else!","non-neutral",0021020,"Training_Set"
Monica,"Oh my God!",surprise,0011030,"Training_Set"
Monica,"No, a guy would be saying, ""I'm never gonna get to sleep with anyone else.""",disgust,2000003,"Training_Set"
Phoebe,"You sound like a guy.",disgust,2000003,"Training_Set"
Monica,"Wow, I'm never gonna have that feeling again, am I?",sadness,0041000,"Training_Set"
Monica,"Oh, I haven't had that feeling since I first started going out with Chandler.","non-neutral",2210000,"Training_Set"
Phoebe,"I just like him so much that I just feel like I've had 10 drinks today and I've only had six.",joy,0500000,"Training_Set"
Monica,"Okay-okay, I got it. I got it.",neutral,3100001,"Training_Set"
Phoebe,"I'm a lady Monica, I don't kiss and tell. But this hickey speaks for itself.",joy,2300000,"Training_Set"
Monica,"And did he?",neutral,3100010,"Training_Set"
Phoebe,"All I could think of was y'know, ""Is he gonna kiss me? Is he gonna kiss me?""",joy,1400000,"Training_Set"
Monica,"Okay, stop it Phoebe, you're getting me all tingly.","non-neutral",2200001,"Training_Set"
Phoebe,"We couldn't keep our eyes off each other all night and then every once and a while y'know, he'd kinda lean over and stroke my hair and touch my neck.",joy,2300000,"Training_Set"
Phoebe,"Oh, great!",joy,0300011,"Training_Set"
Ross,".",neutral,3100010,"Training_Set"
Ross,".",neutral,3100010,"Training_Set"
Ross,"So I though about what you said and I though about what he said and, well, his way I get to have sex tonight so.",neutral,4100000,"Training_Set"
Ross,"Basically he told me to get over myself and just do it, ya know.",neutral,3100100,"Training_Set"
Rachel,"What did, what did he say?",fear,1003010,"Training_Set"
Ross,"Well, I was going to, but after I talked to you, I talked to Joey.",neutral,3001010,"Training_Set"
Rachel,"Oh, God, no problem. So you're gonna go with the uh, waiting thing?","non-neutral",2000021,"Training_Set"
Ross,"I just, I wanted to thank you for our uh, our little talk before.",neutral,3002000,"Training_Set"
Ross,"Hi everyone.",neutral,4100000,"Training_Set"
Rachel,"Ross! Excuse me, pardon me, excuse me....","non-neutral",2101001,"Training_Set"
Ross,"Ni-chou chi-ma!",joy,1300010,"Training_Set"
Chandler,"You-you-you didn't know that.  Well, I guess my work here is done!","non-neutral",1200011,"Training_Set"
Chandler,"Ah, uh, I owe you a long overdue apology. I never should have broken up with you because you were overweight.",neutral,3020000,"Training_Set"
Monica,"It's pretty clear.",neutral,4000100,"Training_Set"
Chandler,"It's a nickname, I'll explain later.",neutral,5000000,"Training_Set"
Chandler,"Julie hi! Chandler Bing, I, I guess you remember me.",joy,1300010,"Training_Set"
Joey,"Why would you ruin it, who was that hurtin'?",disgust,0000203,"Training_Set"
Rachel,"That's not what we're gonna do!",disgust,0000203,"Training_Set"
Joey,"Oh, ain't that nice? The three of you trying on slutty lingerie together.",disgust,0100004,"Training_Set"
Phoebe,"Ok, that'll be great!",joy,0400010,"Training_Set"
Rachel,"Hey Pheebs, I'm-I'm taking Charlie shopping, why don't you come and I'll help you find something.",neutral,4001000,"Training_Set"
Phoebe,"I didn't even think about that!  Aaargh,","non-neutral",0101021,"Training_Set"
Rachel,"And you're gonna want him to eat his heart out so you're gonna have to look fabulous!",neutral,3200000,"Training_Set"
Phoebe,"Exactly!","non-neutral",1210100,"Training_Set"
Rachel,"Which you're not, because you've totally hung up on him!","non-neutral",2000012,"Training_Set"
Phoebe,"So now I have to go so he'll think that I'm totally ok with seeing him!",joy,0300101,"Training_Set"
Phoebe,"He's totally ok with seeing you!"".","non-neutral",2200010,"Training_Set"
Phoebe,"I asked him.",neutral,5000000,"Training_Set"
Phoebe,"And she was like ""Oh, don't worry!","non-neutral",2001110,"Training_Set"
Phoebe,"Oh... Mike's sister just invited me to a party tonight, he's gonna be there.","non-neutral",2102000,"Training_Set"
Phoebe,"Oh, now... tomorrow do you guys wanna share a cab to the airport or should Mike and I just meet you there.",neutral,5000000,"Training_Set"
Phoebe,"Oh, I should go, too.",neutral,5000000,"Training_Set"
Monica,"Alright, I'm gonna go pick up a few things for the trip.",neutral,5000000,"Training_Set"
Chandler,"Yeah, that's the same as ""it has something to do with wind"".","non-neutral",2100002,"Training_Set"
Monica,"See?",neutral,3100001,"Training_Set"
Monica,"David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air.",neutral,4000001,"Training_Set"
Chandler,"Ba dum bumb cheshhh!",joy,1300010,"Training_Set"
Ross,"You and I, we're interfacing.",neutral,3200000,"Training_Set"
Ross,"That's so Janine, you-you-you know what, do you know we're doing right now?",joy,2300000,"Training_Set"
Ross,"So theoretically we could download our thoughts and our memories into this computer...",neutral,5000000,"Training_Set"
Ross,"So it said that by the year 2030, there'll be computers that can carry out the same number of functions as an actual human brain.",neutral,3000020,"Training_Set"
Phoebe,"!",neutral,3000110,"Training_Set"
Phoebe,"Haul ass!!!","non-neutral",1001210,"Training_Set"
Phoebe,"All right, here we go.",neutral,5000000,"Training_Set"
Phoebe,"Okay?",neutral,4000100,"Training_Set"
Phoebe,"You guys push it forward so Ross can drive out of his spot.",neutral,3000200,"Training_Set"
Phoebe,"Okay, I'm gonna break into this mini-van and put it in neutral.","non-neutral",2100101,"Training_Set"
Phoebe,"Okay, here's what we're gonna do.",neutral,4000100,"Training_Set"
Phoebe,"Okay.",neutral,4010000,"Training_Set"
Joey,"Dude, you soooo need this car.",neutral,3200000,"Training_Set"
Ross,"No-no-no! It's mine! It's-it's mine.","non-neutral",1000220,"Training_Set"
Joey,"Well actually",neutral,5000000,"Training_Set"
Monica,"Ross, just forget about it. This guy's got you totally wedged in.",neutral,3000101,"Training_Set"
Ross,"Okay, forward. Forward-Stop!  Okay, back-Stop!  Okay, forward-Stop! Stop! Stop!",neutral,3000200,"Training_Set"
Monica,"Oh yeah.",neutral,4000010,"Training_Set"
Monica,"I'm sorry, my friend Phoebe...",sadness,1040000,"Training_Set"
Monica,"What?",surprise,1000040,"Training_Set"
Monica,"You don't even know me...",anger,1000310,"Training_Set"
Monica,"And y'know what, I get excited about stupid stuff, like when I my",neutral,3100100,"Training_Set"
Monica,"Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else.",anger,2000300,"Training_Set"
Monica,"So! I'm just an empty vase, huh?",surprise,0000230,"Training_Set"
Chandler,"Okay, wait. All right, that's it, okay, I'm out of here. I am not going to be embarrassed anymore!",anger,2000300,"Training_Set"
Joey,"Thanks.","non-neutral",2100200,"Training_Set"
Joey,"Oh yeah?  If you're gonna make me choose between you and the hat? I choose the hat.","non-neutral",2000201,"Training_Set"
Chandler,"All right, look, if you insist on wearing that, in public, y'know, you're gonna spend the rest of the afternoon all by yourself.",disgust,2000003,"Training_Set"
Chandler,"Oh really? Then how come no one here is wearing them?",neutral,3000200,"Training_Set"
Chandler,"How can I answer that when I'm pretending I don't know you?",neutral,3000200,"Training_Set"
Joey,"Oh, I embarrass you?",surprise,1010030,"Training_Set"
Chandler,"All right, look, you're not really gonna buy that are you? Don't you think you've embarrassed me enough for one day?","non-neutral",1100201,"Training_Set"
Joey,"Well, I like it. Here you go.",neutral,3200000,"Training_Set"
Chandler,"Well, I don't have to buy that, ""I'm with stupid"" T-shirt anymore.",neutral,3100001,"Training_Set"
Joey,"Check this out? Huh?  Yeah. That's the stuff. What do you think?",neutral,4100000,"Training_Set"
Joey,"Hey!",joy,2300000,"Training_Set"
Chandler,"Now you do that, you're on TV.",neutral,3200000,"Training_Set"
Monica,"I can't do it!","non-neutral",0111011,"Training_Set"
Monica,"I can do it, okay? Come on, let's go.","non-neutral",2000102,"Training_Set"
Ross,"I don't know, I mean you were a lot bigger, I mean, stronger back then.","non-neutral",2010020,"Training_Set"
Monica,"What? We could do it!",surprise,0100040,"Training_Set"
Rachel,"'Cos I was gonna say there's no way you could've done the end the way you guys did it back then!","non-neutral",1200020,"Training_Set"
Monica,"Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me!",joy,2300000,"Training_Set"
Rachel,"Uh, wait, so you guys are telling me you actually did the routine from eighth grade?",surprise,0000041,"Training_Set"
Monica,"We were on the platform, ready to dance the world into the new Millennium, and the guy yelled 'CUT!'",anger,0000320,"Training_Set"
Monica,"Oh, you really want to talk about getting people to like you huh, funny man?",anger,0000401,"Training_Set"
Chandler,"Is that why you became a chef? So that people would like you?",surprise,0000041,"Training_Set"
Monica,"Maybe.",neutral,5000000,"Training_Set"
Chandler,"You mean they like you.",neutral,3000002,"Training_Set"
Monica,"But they like it!","non-neutral",0110210,"Training_Set"
Chandler,"Stop making candy!",anger,1000301,"Training_Set"
Monica,"Hmm?",neutral,5000000,"Training_Set"
Chandler,"Y'know what would work?",neutral,3000110,"Training_Set"
Monica,"It's unbelievable! I-I can't believe that sign didn't work!",surprise,0000140,"Training_Set"
Chandler,"Yeah, that's her.",neutral,5000000,"Training_Set"
Monica,"All right, I'll do it just this once! But you can't tell anybody!","non-neutral",1000121,"Training_Set"
Monica,"What happened to Santa, Holiday Armadillo?",surprise,1000040,"Training_Set"
Ross,"I'm the holiday armadillo! I'm a friend of Santa's and he sent me here to wish you  a Merry Christmas!",joy,0500000,"Training_Set"
Chandler,"No reason.",neutral,5000000,"Training_Set"
Rachel,"Yeah, why?",neutral,3000011,"Training_Set"
Chandler,"Rachel, what is the deal with you and doctors, anyway? Was, like, your father a doctor?",neutral,3000020,"Training_Set"
Rachel,"Well, where is he? He is supposed to be here.  What if the baby needs him?",surprise,0001031,"Training_Set"
