speaker,utterance,emotion,annotation,emotion_code
Professore Clerk,or we could throw you both in,non-neutral,2100101,5
Charlie,yeah  can you guys just throw him in the pool later?,neutral,4000001,4
Ross,oh  professor clerk we are kind of in the middle of a conversation  here ,neutral,3000200,4
Paleontologist,ok geller  last day of the conference  you know what happens to the keynote speaker ,neutral,4100000,4
Charlie,i started to realize that i was having feelings for someone  else ,neutral,3020000,4
Charlie,there was hum     there was another reason that i thought it was time to end it with joey ,neutral,4010000,4
Charlie,i guess ,sadness,2030000,6
Ross,hey  you ok?,neutral,3020000,4
Charlie,anyway i just  uh  i think it is for the best ,sadness,1040000,6
Ross,i knew that was him!,non-neutral,212,5
Charlie,joey is a great guy  but we are just    so different! i mean  during your speech he kept laughing at homo erectus!,sadness,30002,6
Ross,oh my god  wh what happened?,surprise,50,7
Charlie,uh  well    joey and i broke up ,sadness,50000,6
Ross,yes  please!  so  what is going on?,neutral,3200000,4
Charlie,ross  can i talk to you for a minute?,neutral,3020000,4
Ross,get out!,anger,410,0
Mona,you do not think this is too fast ,neutral,3000020,4
Ross,really ,neutral,4100000,4
Mona,really?!,surprise,10040,7
Ross,but that is not enough  so    so   here s a key to my apartment ,neutral,5000000,4
Mona,okay,neutral,5000000,4
Ross,well  well to sum up  we are having fun  you look young ,neutral,3200000,4
Ross,so much more ,neutral,5000000,4
Mona,oh wow! so  you are more than just dinosaurs ,surprise,100040,7
Ross,uh that is an eighteenth century indian artifact from calcutta ,neutral,4100000,4
Mona,i love your place! where is this guy from?,joy,1400000,3
Joey,why did i have to start working out again?  damn you   s!,anger,401,0
Chandler,that is a hernia ,non-neutral,2000021,5
Joey,no way!  kay look  if i have to go to the doctor for anything it is going to be for this thing sticking out of my stomach!,fear,3101,2
Chandler,this sounds like a hernia  you have to you you go to the doctor!,surprise,1001030,7
Joey,but um  i do not think it is anything serious ,neutral,4001000,4
Joey,well  i i got this blinding pain in my stomach when i was lifting weights before  then i uh passed out and uh  have not been able to stand up since ,fear,1013000,2
Joey,nothing!,neutral,3000020,4
Chandler,what is wrong with you?,non-neutral,1001012,5
Joey,what?!,surprise,1000031,7
Chandler,that is great  but should not you be on the toilet right now?,non-neutral,2001011,5
Joey,hey! so estelle lined up a bunch of auditions for me tomorrow and i will have my health insurance back in no time ,joy,1400000,3
Phoebe,oh  do you need a hug? you do not have to bring me anything!,joy,2300000,3
Joey,london baby!!,joy,500000,3
Joey,bye  pheebs!,joy,1400000,3
Ross,all right  let us go! bye  pheebs!,joy,1400000,3
Phoebe,thank you ,neutral,3200000,4
Chandler,here you go phoebe! here you go phobo! phewbedo! phaybobo ,joy,1300010,3
Ross,fine  you ll you ll watch it on video when we get back ,neutral,3000101,4
Monica,all right  you know what? we really are late! let us go! let us go! let us go!!,non-neutral,2120,5
Ross,this is my wedding ,neutral,3200000,4
Phoebe,okay  does this look like a garbage can to you?,anger,311,0
Phoebe,look!,anger,1000301,0
Phoebe,you would not believe what people put in here!,non-neutral,212,5
Phoebe,nobody respects the bucket!,anger,302,0
Phoebe,nobody!,anger,401,0
Chandler,ok  pure evil   horny and alone   i have done this,non-neutral,2020001,5
Ross,oh my god  you are pure evil ,disgust,113,1
Chandler,i am hoping that when bob does not show up  she will seek comfort in the open arms of the wry stranger at the next table ,neutral,3101000,4
Ross,even though you do do a good bob impression  i am thinkin  when she sees you tomorow  she is probably going to realize  hey  you are not bob ,neutral,5000000,4
Chandler,ok   ok  having a phone has finally paid off ,joy,2300000,3
Jade,great  i will see you then ,neutral,3200000,4
Chandler,um  absolutely  uh  how  bout tomorrow afternoon? do you know uh  central perk in the village  say  five ish?,neutral,3200000,4
Jade,so  are we going to get together or what?,neutral,4100000,4
Chandler,i am back ,neutral,5000000,4
Chandler,can you hold on a moment? i have another call   i love her ,joy,2300000,3
Jade,oh  and in case you were wondering  those are my legs on the new james bond poster ,neutral,4100000,4
Jade,oh  you know  the usual  teaching aerobics  partying way too much ,neutral,4100000,4
Chandler,what have you been up to?,neutral,5000000,4
Chandler,thank you  thank you  thank you!  and,joy,1400000,3
Chandler,great! okay  here ,joy,2300000,3
Customer,i do not know   let me see the ring ,neutral,5000000,4
Chandler,okay  that is enough honey!,neutral,3100100,4
Phoebe,see  if i am not buried with that ring then my spirit is going to wander the nether world for all eternity,neutral,3001100,4
Phoebe,yes  and it is my dying wish to have that ring ,neutral,5000000,4
Ross,what?! what is with everybody? it is thanksgiving  not   truth day!,non-neutral,2000111,5
Joey,okay  look  i think we have to tell rachel she messed up her dessert ,neutral,4001000,4
Chandler,or  call an ambulance ,non-neutral,1000121,5
Chandler,be mad at him!,anger,1000400,0
Chandler,he fell asleep too!,non-neutral,1100120,5
Chandler,this guy fell asleep!,non-neutral,2000021,5
Chandler,i am so sorry!,sadness,50000,6
Chandler,do not go!,sadness,50000,6
Joey,i will see you later ,neutral,3020000,4
Joey,that is for coming buddy ,neutral,4010000,4
Joey,they did not take any of my suggestions!,non-neutral,10202,5
Joey,there was no kangaroo!,anger,311,0
Joey,you fell asleep!!,anger,10301,0
Chandler,i was surprised to see a kangaroo in a world war i epic ,non-neutral,2000021,5
Joey,hey  what about the scene with the kangaroo? did did you like that part?,neutral,3100010,4
Chandler,i love the specifics  the specifics were the best part!,non-neutral,2200001,5
Joey,oh no no no  give me some specifics ,non-neutral,2100101,5
Chandler,the whole thing! can we go?,neutral,3100010,4
Joey,which part exactly?,neutral,3100010,4
Chandler,oh ho ho  yeah!,joy,500000,3
Joey,you liked it? you really liked it?,surprise,100040,7
Chandler,good job joe! well done! top notch!,joy,500000,3
Sergei,everybody!!,surprise,200030,7
Phoebe,ameri can  you know it is a,neutral,5000000,4
Sergei,ameri ccan ,neutral,5000000,4
Phoebe,ameri can ,neutral,5000000,4
Ross,listen  i am ah  i am sorry i have been so crazy and jealous and  it is just that i like you a lot  so   ,non-neutral,1022000,5
Rachel,me too!,joy,400010,3
Ross,i am so proud of you ,joy,500000,3
Rachel,oh well  the woman i interviewed with was pretty tough  but you know thank god mark coached me  because once i started talking about the fall line  she got all happy and would not shut up ,joy,2300000,3
Ross,how did did it go?,neutral,5000000,4
Rachel,hi ,neutral,5000000,4
Rachel,oh ,neutral,4000010,4
Ross,ah y know  this building is on my paper route so i   ,neutral,4001000,4
Rachel,what are you doing here?,surprise,1000040,7
Joey,done ,neutral,4010000,4
Phoebe,oh  totally  oh  god  oh  she seemed so happy too ,sadness,2030000,6
Chandler,you really think that is what he meant?,non-neutral,2000021,5
Phoebe,he thinks monica is empty  she is the empty vase!,surprise,1000040,7
Phoebe,now that i have touched you  you seem emptier still  ,neutral,3010001,4
Phoebe,look    my vessel so empty with nothing inside ,neutral,3010001,4
Phoebe,he was with her when he wrote this poem ,neutral,3010010,4
Chandler,what  what  what?!,surprise,1040,7
Phoebe,oh my god  oh my god! poor monica!,surprise,10031,7
Chandler,um mm  yeah right!,non-neutral,2100002,5
Monica,is it the italian guy?,neutral,5000000,4
Chandler,you betcha!,joy,1400000,3
Monica,hey  did you pick a roommate?,neutral,5000000,4
Chandler,can i get a beer ,neutral,5000000,4
Monica,got me ,sadness,2030000,6
Chandler,just coffee! where are we going to hang out now?,non-neutral,120020,5
Monica,yeah  apparently they are turning it into some kinda coffee place ,neutral,3010001,4
Chandler,no way!,surprise,10040,7
Monica,chris says they are closing down the bar ,sadness,2030000,6
Chandler,do i ever ,joy,2300000,3
Monica,hey hey hey  you want to hear something that sucks ,neutral,4000001,4
Chandler,hey  mon ,neutral,5000000,4
Rachel,yeah  sure!,neutral,3200000,4
Joey,i will see you later!,non-neutral,2210000,5
Joey,i am going to see if i can get a room for the night and i ll   ,non-neutral,2210000,5
Joey,all right  well   ,neutral,3200000,4
Joey,ok!,neutral,4100000,4
Rachel,no  i i i i don t  i actually do not know,non-neutral,2012000,5
Joey,no no no no  no! who  who were you talking about?,surprise,1001030,7
Rachel,you know? forget it!,non-neutral,1010102,5
Joey,but then who? the waitress i went out with last month?,surprise,1000040,7
The Interviewer,absolutely   you can relax  you did great ,neutral,3200000,4
The Interviewer,all right then  we will have a definite answer for you on monday  but i think i can say with some confidence  you will fit in well here ,neutral,4100000,4
Chandler,no do not i beg of you!,fear,4010,2
The Interviewer,we can go into detail,neutral,4000100,4
Chandler,good to know ,neutral,4100000,4
The Interviewer,but there ll be perhaps    people under you so you can dump a certain amount on them ,neutral,4000100,4
Chandler,i see ,neutral,3100010,4
The Interviewer,now you will be heading a whole division  so you will have a lot of duties ,neutral,5000000,4
Chandler,my duties?  all right ,surprise,2000030,7
The Interviewer,so let us talk a little bit about your duties ,neutral,5000000,4
Chandler,that i did  that i did ,neutral,5000000,4
The Interviewer,you must have had your hands full ,neutral,5000000,4
Chandler,also i was the point person on my company s transition from the kl   to gr   system ,neutral,4100000,4
Joey,this sucks! i did not know i had to stay up all night before i went to this stupid sleep clinic! i am so tired!,anger,500,0
Phoebe,okay  if you guys have microphones in there too  i did not mean,neutral,3001010,4
Phoebe,ok ,neutral,5000000,4
Rachel,good for you pheebs!,joy,500000,3
Phoebe,you know what? you are right  i,neutral,3200000,4
Ross,what a beautiful story  hey  i am fine by the way ,non-neutral,1110101,5
Monica,we ripped that couple apart  and kept the pieces for ourselves ,joy,1300100,3
Joey,excellent ,joy,500000,3
Phoebe,hey  how did it go?,neutral,4100000,4
Phoebe,what a neat idea  all your clothes match  i am going to do this ,non-neutral,2200010,5
Rachel,does it still hurt?,sadness,32000,6
Rachel,oh  are you sure you are ok?,non-neutral,2012000,5
Rachel,oh  me too ,non-neutral,2101010,5
Kim,i am kidding ,neutral,3200000,4
Kim,we get high ,neutral,4100000,4
Rachel,but no  i actually smoke the regular ones all  all the time ,neutral,5000000,4
Rachel,and i actually  i thought to myself  wow  those guys are crazy!,surprise,2000030,7
Rachel,you know what i mean  like dubbies?,neutral,3000020,4
Rachel,oh  i thought you guys meant marijuana cigarettes  y know?,neutral,3000020,4
Nancy,i thought you did not smoke ,non-neutral,2000021,5
Rachel,you know what  actually     okay  okay  okay  what is so funny over here?,neutral,3100001,4
Rachel,excuse me  can i  can i bum one of those?,neutral,5000000,4
Rachel,well yeah  but then i remembered i started it and there was this pep rally and i was  i was on top of the pyramid but anyway umm  what is this book about?,neutral,5000000,4
Phoebe,i thought you said you read it in high school ,neutral,3000011,4
Rachel,so pheebs  what is the book about?,neutral,5000000,4
Rachel,sorry i am late  but i left late ,neutral,4001000,4
Rachel,oh  wait  joshua! joshua!   yeah  well  that oughta do it ,non-neutral,1120010,5
Joshua,i got to go ,neutral,4010000,4
Rachel,okay  you guys  just relax   i doooo ,neutral,4100000,4
Phoebe,not after this!,anger,311,0
Rachel,i am not going to marry chandler!,non-neutral,212,5
Phoebe,no  yeah! the groom cannot see the bride!,non-neutral,1002110,5
Monica,no no  rachel  do not get it! he cannot see us!,fear,1003100,2
Joey,i guess you would not believe me if i said i was kurt douglas  huh?,neutral,4001000,4
Charlton Heston,who in the hell are you?,non-neutral,1220,5
Joey,how ya doin ?,neutral,5000000,4
Charlton Heston,hello! who is in there?,neutral,3101000,4
Phoebe,okay  i think i need to do some shopping ,neutral,4001000,4
Monica,so what! as long as he is not wearing a white dress and a veil i do not care ,neutral,3000200,4
Chandler,nobody is going to be staring at the bride when the father of the groom is wearing a back less dress ,disgust,2000003,1
Chandler,trust me  you do not want him there either ,non-neutral,2010002,5
Phoebe,ooh  i think i want to trade circles ,neutral,3100010,4
Chandler,i hang out with you guys  and he stars in a drag show in vegas ,disgust,2000003,1
Chandler,it is not like we run in the same circles ,neutral,4000001,4
