speaker,utterance,emotion,annotation,temp
Monica,"Oh absolutely. I like it even more on you than I did on Colonel Sanders.  Ross! Ross! I'm kidding!",neutral,3200000,"Test_Set"
Ross,"You like it right?",neutral,5000000,"Test_Set"
Rachel,"Now that you're on you're own, you're free to look as stupid as you like.","non-neutral",1000202,"Test_Set"
Ross,"Right.",neutral,3000101,"Test_Set"
Rachel,"Oh I see, so this suit is making a point.",neutral,3000101,"Test_Set"
Ross,"Y'know what I didn't wear this suit for a year because you hated it. Well, guess what? You're not my girlfriend anymore so...","non-neutral",0100202,"Test_Set"
Rachel,"Got a job on a river boat?",neutral,4000010,"Test_Set"
Ross,"Hey, you guys! Guess what?","non-neutral",2200010,"Test_Set"
Monica,"Oh God!",surprise,0010130,"Test_Set"
Rachel,"Ow!!","non-neutral",2000021,"Test_Set"
Rachel,"I know.",neutral,5000000,"Test_Set"
Monica,"Oh God, I'm so sorry.",sadness,1040000,"Test_Set"
Rachel,"Oh, I am, my side still hurts from when you crashed into me yesterday.",neutral,3000101,"Test_Set"
Monica,"What? Honey.",neutral,3000020,"Test_Set"
Monica,"Oh, please.",neutral,3000002,"Test_Set"
Rachel,"Ohh, I'm gonna be on the news!",joy,0400010,"Test_Set"
Phoebe,"I want to keep one.",neutral,5000000,"Test_Set"
Rachel,"Yeah!",joy,1400000,"Test_Set"
Phoebe,"Can I tell you a little secret?",neutral,4001000,"Test_Set"
Rachel,"What? Yeti-I mean Danny?",neutral,3000011,"Test_Set"
Rachel,"Hi!",joy,1400000,"Test_Set"
Chandler,"Okay.",neutral,3200000,"Test_Set"
Monica,"I'm afraid so.",neutral,3010001,"Test_Set"
Chandler,"We're in a relationship?",surprise,0001040,"Test_Set"
Monica,"Ohh, welcome to an adult relationship!",joy,1300001,"Test_Set"
Chandler,"Really? Okay. Great!",joy,0300020,"Test_Set"
Monica,"It's nothing to freak out about.",neutral,3010100,"Test_Set"
Monica,"You deal with it and move on!","non-neutral",2100200,"Test_Set"
Monica,"No, it was a fight.",neutral,3100001,"Test_Set"
Monica,"No.","non-neutral",2200001,"Test_Set"
Monica,"You are so cute!",joy,0500000,"Test_Set"
Chandler,"So, this isn't over?",neutral,3110000,"Test_Set"
Monica,"If you give up every time you'd have a fight with someone you'd never be with anyone longer than-Ohhh!",anger,0000320,"Test_Set"
Monica,"Chandler that's crazy!",surprise,0000230,"Test_Set"
Chandler,"Because of the weekend, we had a fight.",sadness,0040010,"Test_Set"
Monica,"Why, exactly?","non-neutral",2010110,"Test_Set"
Chandler,"Well, y'know, you and me, it had to end sometime.",sadness,1040000,"Test_Set"
Monica,"What?",neutral,3000020,"Test_Set"
Chandler,"So, I guess this is over.",sadness,2030000,"Test_Set"
Monica,"Yeah, it did.","non-neutral",2010002,"Test_Set"
Chandler,"I just came over to drop off...nothing. So that weekend kinda sucked, huh?",neutral,3010001,"Test_Set"
Monica,"Hi.",neutral,5000000,"Test_Set"
Chandler,"Hey!",joy,1300010,"Test_Set"
Phoebe,"So your brother's straigh huh? Seriously.",surprise,1000031,"Test_Set"
Phoebe,"no, um, I'm sorry, don't tell me, I don't think either answer would make me feel better.","non-neutral",1022000,"Test_Set"
Phoebe,".",neutral,5000000,"Test_Set"
Phoebe,".",neutral,5000000,"Test_Set"
Phoebe,"You know what, I just have one more question, um, if you had figured this out sooner and um, I had been around, do you think that I would have been the one who.",neutral,3011000,"Test_Set"
Phoebe,"Here you go.",neutral,4010000,"Test_Set"
Phoebe,"So, um, have you told your parents?",neutral,4010000,"Test_Set"
Joey,"Well, I ain't gonna say no to that.",neutral,4100000,"Test_Set"
Rachel,"No! No Joey! U-N-I-sex.","non-neutral",2100101,"Test_Set"
Joey,"Maybe you need sex.",neutral,3000101,"Test_Set"
Rachel,"Exactly! Unisex!",neutral,3200000,"Test_Set"
Joey,"See look,",neutral,3100001,"Test_Set"
Rachel,"No Joey, look. Trust me, all the men are wearing them in the spring catalog. Look.  See look,",neutral,5000000,"Test_Set"
Joey,"It looks like a women's purse.",neutral,4000001,"Test_Set"
Rachel,"It's not a purse! It's a shoulder bag.","non-neutral",2100200,"Test_Set"
Joey,"Really? A purse?",surprise,0000050,"Test_Set"
Rachel,"Okay, it's missing something. Ooh, I know! Umm, okay.",neutral,3000020,"Test_Set"
Joey,"All right, then you'd better show me some of that too then.",neutral,4000001,"Test_Set"
Rachel,"Okay now Joey, y'know that since you're returning all of this stuff right after the audition you're gonna have to wear underwear?",neutral,3000011,"Test_Set"
Ross,"Okay, okay, okay.  I'll get the bagels.",neutral,3100001,"Test_Set"
Rachel,"!",anger,0000410,"Test_Set"
Rachel,"Because I already got a Mother and a Father who cannot stay in the same room together, okay, I don't wanna have to have a separate room for you too!","non-neutral",1000112,"Test_Set"
Rachel,"Okay, well you are just gonna have too, okay.",anger,1000301,"Test_Set"
Ross,"Rachel one brunch is not gonna solve anything. You gotta face it, okay we're never gonna get along.","non-neutral",2001002,"Test_Set"
Rachel,"Okay, well can't you just try it one more time Ross? For me? For me?","non-neutral",1121000,"Test_Set"
Ross,"Like me tiny doctor!'","non-neutral",1000211,"Test_Set"
Ross,"Look sweetie, I could be the bigger man, I could be the biggest man, I could be a big, huge, giant man, and it still wouldn't make any difference, except that I could pick your Father up and say 'Like me!","non-neutral",1000202,"Test_Set"
Rachel,"Okay, look, Ross, I realise that my Father is difficult, but that's why you have got to be the bigger man here.",neutral,4000100,"Test_Set"
Ross,"Look, honey, I have tried to make nice, it doesn't work.","non-neutral",2010002,"Test_Set"
Rachel,"So, I'll invite him to brunch tomorrow and you can make nice.",neutral,4000100,"Test_Set"
Rachel,"All right, look, here's the bottom line Ross, this is fixable, if we act fast, okay.",neutral,5000000,"Test_Set"
Phoebe,"I am",neutral,5000000,"Test_Set"
Rachel,"Um. yeah.",neutral,5000000,"Test_Set"
Phoebe,"Does Monica still turn on the lights in her bedroom?",neutral,5000000,"Test_Set"
Phoebe,"All right, I haven't lived here in a while, so I have to ask you something.",neutral,4000010,"Test_Set"
Phoebe,"Monica kinda trusted me with something and she shouldn't have!",fear,0014000,"Test_Set"
Phoebe,"I'm, I'm freaking out!",fear,0003011,"Test_Set"
Ross,"Hey Pheebs, what are you doing?",neutral,5000000,"Test_Set"
Ross,"Yeah, I'm gonna go to a doctor who went to school in a mini-mall.",disgust,2000003,"Test_Set"
Rachel,"Ross, tonight was about the two of you getting along.  Oh, would you just see my chiropractor, already.",anger,2000300,"Test_Set"
Ross,"Four percent. Okay. I tip more than that when there's a bug in my food.",disgust,1100003,"Test_Set"
Rachel,"You had to do it, didn't you? You couldn't just leave it alone.","non-neutral",2000201,"Test_Set"
Monica,"And I'm appalled for you by the way.","non-neutral",1010102,"Test_Set"
Monica,"And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves.","non-neutral",2100011,"Test_Set"
Monica,"I know!","non-neutral",2000120,"Test_Set"
Chandler,"What a wank!",anger,0000401,"Test_Set"
Chandler,"Don't look honey. Change the channel! Change the channel!",disgust,0000113,"Test_Set"
Joey,"Booo!!","non-neutral",0010202,"Test_Set"
Phoebe,"Ewww! Oh! It's the Mattress King!",disgust,0100103,"Test_Set"
Joey,"Question. Was ah, 'Egg the Gellers!' the war cry of your neighbourhood?",neutral,5000000,"Test_Set"
Monica,"I was always Joanne.",neutral,5000000,"Test_Set"
Ross,"Hey. When you guys were kids and you played",neutral,5000000,"Test_Set"
Monica,"Because your all gonna make up fake specials and make me cook them like you did the other night?","non-neutral",1001210,"Test_Set"
Monica,"Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bag-Why is nobody writing these down?","non-neutral",2000111,"Test_Set"
Monica,"Could the waiters gather around to hear tonight's specials?",neutral,3000011,"Test_Set"
Monica,"Okay.",neutral,5000000,"Test_Set"
Joey,"There's like-there's like 300 bucks in this one!",surprise,0000050,"Test_Set"
Joey,"Since I don't know anyone here, I thought it'd be cool to try out a cool work nickname.",neutral,4001000,"Test_Set"
Joey,"Listen uh, I'd prefer it if you didn't call me Joey.",neutral,4001000,"Test_Set"
Joey,"Yeah.",neutral,5000000,"Test_Set"
Monica,"Hey, Joey, could you pass the cheese?",neutral,4000010,"Test_Set"
Joey,"Cut it out Ross! I hate to have to save your life and kick your ass in the same day!","non-neutral",1100201,"Test_Set"
Joey,"Bye!",neutral,4100000,"Test_Set"
Phoebe,"Bye!",neutral,4100000,"Test_Set"
Phoebe,"Okay!",joy,1300010,"Test_Set"
Phoebe,"Yeah! Sure! Yep!  Oh, y'know what? If I heard a shot right now, I'd throw my body on you.",joy,0311000,"Test_Set"
Chandler,"Oh, all right.",neutral,4010000,"Test_Set"
Phoebe,"We're just celebrating that Joey got his health insurance back.",joy,2300000,"Test_Set"
Chandler,"What are you doing?",neutral,4000010,"Test_Set"
Joey,"Hey-hey-hey!",joy,0300020,"Test_Set"
Phoebe,"Hey!",joy,0300020,"Test_Set"
Joey,"and Phoebe picks up a wooden baseball bat and starts to swing as Chandler and Monica enter.)",neutral,5000000,"Test_Set"
Joey,"Now, don't hold back.",neutral,4100000,"Test_Set"
Joey,"You just take a big, big swing.",neutral,3101000,"Test_Set"
Joey,"Yeah!",joy,0500000,"Test_Set"
Joey,"Yeah!",joy,0500000,"Test_Set"
Joey,"Yeah!",joy,0500000,"Test_Set"
Phoebe,"Have you really done this before?",surprise,1000130,"Test_Set"
Phoebe,"You're not? See, that's why you're so great!",surprise,0200030,"Test_Set"
Phoebe,"But I don't. Me, Phoebe.",neutral,5000000,"Test_Set"
Ross,"Good! A verbal contract is binding in the state of New York!",joy,0500000,"Test_Set"
Monica,"Yes.",neutral,4100000,"Test_Set"
Ross,"And Mon, you wanna live with Chandler, don't ya?",neutral,3200000,"Test_Set"
Chandler,"Yeah, I do.",neutral,4100000,"Test_Set"
Ross,"Okay! All right! Now, Chandler you-you wanna live with Monica, right?",neutral,3100010,"Test_Set"
Chandler,"I don't know.",neutral,3010010,"Test_Set"
Monica,"Why do you do it?",neutral,3010010,"Test_Set"
Chandler,"That's laughter.","non-neutral",2200001,"Test_Set"
Monica,"Love is the best medicine.",joy,1310000,"Test_Set"
Chandler,"Well, we are fond of the silliness, but we also have a soft spot for the love.",neutral,3110000,"Test_Set"
Ross,"Now wh-what is more important, love or silliness?",neutral,3020000,"Test_Set"
Ross,"That is so silly.","non-neutral",2010002,"Test_Set"
Ross,"Do you really want to throw that all away over a room?","non-neutral",2011010,"Test_Set"
Ross,"Two very good points, look I've known you both a long time, and I've never seen either of you one/millionth as happy as you've been since you've got together.","non-neutral",2011010,"Test_Set"
Ross,"Okay-okay!","non-neutral",1001021,"Test_Set"
Chandler,"Well, why don't you tell her to stop being silly!",anger,0000410,"Test_Set"
Ross,"I mean, enough of the silliness!",anger,0000401,"Test_Set"
Ross,"Well, apparently not, and I can't just stand by and watch two people I care about very much be hurt over something that is so silly.",sadness,0030101,"Test_Set"
Monica,"Ross, we can handle this.",neutral,5000000,"Test_Set"
Ross,"What's all this about you guys fighting?! Is this really over a room?! I mean, that is so silly!","non-neutral",1000211,"Test_Set"
Phoebe,"Okay.",neutral,5000000,"Test_Set"
Rachel,"Okay.",neutral,5000000,"Test_Set"
Phoebe,"Okay. Oh but don't tell them Monica's pregnant because they frown on that.",neutral,3020000,"Test_Set"
Rachel,"So I'm gonna go through the hotel and see if there's any other weddings going on.",neutral,4001000,"Test_Set"
Rachel,"I mean there's no way Joey's gonna make it in time.",fear,2003000,"Test_Set"
Rachel,"Well, y'know.",neutral,5000000,"Test_Set"
Rachel,"Well Phoebe, we gotta do something!","non-neutral",0102011,"Test_Set"
Ross,"Yeah, none of us have to deal with pressure at our jobs.",neutral,3000101,"Test_Set"
Joey,"I don't know if you'd understand.",neutral,4010000,"Test_Set"
Joey,"I mean no offense, but what you guys do is very different.",neutral,3000002,"Test_Set"
Joey,"There's just so much pressure.","non-neutral",2020100,"Test_Set"
Chandler,"Have you figured out what started the fire Mr. Fireman?",neutral,3000011,"Test_Set"
Monica,"Yes, they can stay with us.",neutral,5000000,"Test_Set"
Rachel,"Wow! Oh-okay, look pal, I am","non-neutral",1000121,"Test_Set"
Rachel,"Fine! I'm sorry for your loss!","non-neutral",0011210,"Test_Set"
Monica,"Isn't that mine?",neutral,3000020,"Test_Set"
Rachel,"Everything's ruined. My bed. My clothes. Look at my favorite blue sweater.",sadness,0050000,"Test_Set"
Chandler,"How's your room Rach?",neutral,4001000,"Test_Set"
Phoebe,"Oh, it's bad. It's really bad. The only thing in there that isn't burned is an ass. Which I do",sadness,0030002,"Test_Set"
Joey,"Oh, how bad is it?","non-neutral",1002011,"Test_Set"
Monica,"Joey! He's working!  You would look","non-neutral",2000012,"Test_Set"
Joey,"Hey buddy, do you think I can borrow your uniform this Thursday?",neutral,5000000,"Test_Set"
Rachel,"My God!",surprise,0000041,"Test_Set"
Phoebe,"Oh!",surprise,0000050,"Test_Set"
Monica,"Oh well, it's not so bad.",neutral,4010000,"Test_Set"
Phoebe,"Coming through!  Oh! Coming through!  Oh! Hello! Hi!  No! Right! Coming through!","non-neutral",1101020,"Test_Set"
Chandler,"And uh maybe you have to get used to it.",neutral,5000000,"Test_Set"
Chandler,"Well, maybe he had some kind of uh, new, cool style, that you're not familiar with.",neutral,4000010,"Test_Set"
Ross,"Bumpy?",surprise,2000030,"Test_Set"
Chandler,"Well, that makes me feel so good.",joy,1400000,"Test_Set"
Joey,"What? My hands are totally clean, I just gave the duck a bath.","non-neutral",2000021,"Test_Set"
Ross,"Huh, what's fish hooking...   Thanks man, that would have been really hard to describe. What is that taste?",neutral,3000011,"Test_Set"
Monica,"What's fish hooking?",surprise,1001030,"Test_Set"
Ross,"Yeah, anything goes, except ah, eye gouging and fish hooking.",neutral,5000000,"Test_Set"
Monica,"So you can like, bite, and pull people's hair and stuff?",surprise,1001030,"Test_Set"
Joey,"And it's not fake, it's totally brutal.",neutral,5000000,"Test_Set"
Phoebe,"Oh.",neutral,4000010,"Test_Set"
Monica,"Yeah, but without the costumes.",neutral,5000000,"Test_Set"
Phoebe,"Oh?!",surprise,0100040,"Test_Set"
Monica,"I don't know exactly. It's-it's sorta like wrestling.",neutral,4100000,"Test_Set"
Joey,"Previously on Friends.",neutral,5000000,"Test_Set"
Joey,"So why don't you give me your number?",neutral,4000010,"Test_Set"
Chandler,"What a coincidence, I listen in my sleep.",neutral,3000020,"Test_Set"
Chandler,"So uh, what are you in for?",neutral,4010000,"Test_Set"
Chandler,"You mind if I",neutral,5000000,"Test_Set"
Chandler,"Hi.",neutral,4000001,"Test_Set"
Chandler,"You're coming on to the entire room!  I'm Chandler.","non-neutral",1000022,"Test_Set"
Joey,"They're just ten blocks away, if I run, I can make it.",neutral,3001010,"Test_Set"
Joey,"Look, I know I feel asleep before I could shower and now I don't have time!","non-neutral",1002200,"Test_Set"
Monica,"Oh wait, Joey, you can't go like that! You stink!",disgust,0000014,"Test_Set"
Joey,"Oh my God! I overslept! I was supposed to be on the set a half an hour ago! I gotta get out of here!",fear,0004010,"Test_Set"
Phoebe,"Oh no wait, oh no, the elastic on my underwear busted.",neutral,3010010,"Test_Set"
Monica,"Oh my God!",surprise,0000050,"Test_Set"
Phoebe,"It kicked! I think the baby kicked!",surprise,0100040,"Test_Set"
Monica,"What?",neutral,5000000,"Test_Set"
Phoebe,"Ohh!",surprise,0000050,"Test_Set"
Phoebe,"Yeah. I really like his glasses.",neutral,3200000,"Test_Set"
Ross,"Ugh, can you believe that guy!",disgust,0000203,"Test_Set"
Ross,"Yes but too me he's just, man.",neutral,4010000,"Test_Set"
Ross,"No wait, look. Look! I'm sorry, it's just I've never even",fear,0003020,"Test_Set"
Ross,"You got it?",neutral,3000110,"Test_Set"
Ross,"Okay.",neutral,5000000,"Test_Set"
Ross,"You can do it!",joy,0300110,"Test_Set"
Ross,"You can do it!",joy,0300110,"Test_Set"
Ross,"Straight up over your head!","non-neutral",1200200,"Test_Set"
Ross,"Oh okay, lift it straight up over your head!","non-neutral",2100110,"Test_Set"
Rachel,"Okay, y'know what? There is no more left, left!",anger,2000300,"Test_Set"
Ross,"Okay, go left. Left! Left!",surprise,0001130,"Test_Set"
Ross,"Uhh, yes I did but there isn't. Okay, here we go.","non-neutral",2001020,"Test_Set"
